id,host_id,neighbourhood_group_cleansed,neighbourhood_cleansed,latitude,longitude,property_type,room_type,accommodates,bedrooms,beds,bathrooms_text,price,host_is_superhost,number_of_reviews,review_scores_rating,availability_365,estimated_occupancy_l365d,estimated_revenue_l365d
1108126065533032978,24146326,Queens,Astoria,40.764455644986931,-73.929341405185909,Entire rental unit,Entire home/apt,4,2,,2 baths,192.57,true,1,5.0,179,0,0
4711396,24146326,Queens,Astoria,40.76823,-73.93061,Private room in home,Private room,2,,,1 shared bath,61.41,true,2,5.0,54,60,3685
1011205237072667883,24146326,Queens,Astoria,40.765454242397624,-73.928895210785271,Private room in home,Private room,2,,,1 shared bath,76.6,true,3,5.0,135,120,9192
11234747,24146326,Queens,Astoria,40.766,-73.93158,Private room in home,Private room,2,1,1,1 private bath,171.94,true,78,4.94,168,255,43845
17494614,24146326,Queens,Astoria,40.76362,-73.92624,Private room in home,Private room,2,,,1 private bath,81.58,true,7,4.86,135,180,14684
38217247,24796143,Queens,Astoria,40.75587,-73.92813,Private room in rental unit,Private room,2,1,1,1 shared bath,97.0,false,47,4.66,135,255,24735
4987929,25715117,Queens,Astoria,40.76523,-73.92812,Private room in rental unit,Private room,2,,,1 shared bath,100.93,false,51,4.86,365,0,0
7727061,25843005,Queens,Astoria,40.758560180664062,-73.927276611328125,Private room in townhouse,Private room,1,,,1.5 baths,70.37,true,230,4.7,47,60,4222
1539525180339425847,25993522,Queens,Astoria,40.77259,-73.93306,Private room in rental unit,Private room,2,1,,2 shared baths,65.46,false,1,5.0,165,60,3928
863079371414230030,26858047,Queens,Astoria,40.7696,-73.92356,Entire rental unit,Entire home/apt,2,1,,1 bath,229.73,false,18,4.78,332,240,55135
13024560,28632805,Queens,Astoria,40.77176,-73.926,Entire rental unit,Entire home/apt,2,1,,1.5 baths,149.37,false,1,5.0,141,0,0
1438686431347188407,30428908,Queens,Astoria,40.77356,-73.92758,Private room in rental unit,Private room,2,,,1 shared bath,148.67,true,44,4.93,105,255,37911
5862128,30437624,Queens,Astoria,40.76826,-73.9155,Private room in rental unit,Private room,1,1,,1 shared bath,57.24,false,145,4.88,47,60,3434
612888390919914838,32087888,Queens,Astoria,40.77474,-73.92653,Private room in townhouse,Private room,2,,,2 baths,148.97,false,79,4.91,270,0,0
13980911,32167398,Queens,Astoria,40.7578,-73.92851,Private room in rental unit,Private room,2,1,,2 shared baths,71.8,true,148,4.73,155,120,8616
33974777,32167398,Queens,Astoria,40.75869,-73.92627,Private room in rental unit,Private room,1,,,2 shared baths,54.77,true,57,4.67,302,180,9859
33974640,32167398,Queens,Astoria,40.75732,-73.92671,Private room in rental unit,Private room,1,,,2 shared baths,65.07,true,46,4.74,263,60,3904
1484000041667570193,32167398,Queens,Astoria,40.75936,-73.92671,Private room in home,Private room,2,,,2 shared baths,64.63,true,2,5.0,274,120,7756
33999377,32167398,Queens,Astoria,40.75753,-73.9282,Private room in rental unit,Private room,1,,,2 shared baths,62.1,true,65,4.66,304,0,0
6765697,35417042,Queens,Astoria,40.76999,-73.92404,Private room in home,Private room,2,,,1 private bath,103.27,false,40,4.95,364,0,0
53773839,36093196,Queens,Astoria,40.7628,-73.91539,Private room in rental unit,Private room,1,,,1 shared bath,93.35,false,1,5.0,365,0,0
7053165,36581036,Queens,Astoria,40.76578,-73.91244,Entire rental unit,Entire home/apt,2,2,,1 bath,267.33,false,0,,365,0,0
7774182,40895328,Queens,Astoria,40.75653,-73.92515,Entire rental unit,Entire home/apt,7,2,,1 bath,149.13,false,256,4.92,347,255,38028
8045552,42488595,Queens,Astoria,40.7688,-73.9093,Entire rental unit,Entire home/apt,2,1,,1 bath,89.53,true,299,4.73,313,120,10744
24699891,45416627,Queens,Astoria,40.76825,-73.92464,Private room in home,Private room,2,,,1 shared bath,71.53,false,26,4.73,289,0,0
8953200,45416627,Queens,Astoria,40.76777,-73.92343,Private room in home,Private room,2,,,1 shared bath,60.07,false,199,4.64,365,60,3604
8953625,45416627,Queens,Astoria,40.7677,-73.92466,Private room in townhouse,Private room,1,,,1 shared bath,57.08,false,230,4.78,339,0,0
25140787,45416627,Queens,Astoria,40.7677,-73.92275,Private room in home,Private room,1,,,1 shared bath,55.43,false,87,4.7,354,0,0
24700123,45416627,Queens,Astoria,40.76933,-73.92317,Private room in home,Private room,2,,,1 shared bath,68.33,false,122,4.68,278,60,4100
8953404,45416627,Queens,Astoria,40.7686,-73.92505,Private room in home,Private room,2,,,1 shared bath,72.4,false,145,4.73,292,0,0
8954037,45416627,Queens,Astoria,40.76808,-73.9246,Private room in home,Private room,1,,,1 shared bath,55.83,false,140,4.63,303,0,0
25140559,45416627,Queens,Astoria,40.7696,-73.92498,Private room in home,Private room,1,,,1 shared bath,55.83,false,107,4.65,349,0,0
8952816,45416627,Queens,Astoria,40.76795,-73.92312,Private room in townhouse,Private room,1,,,1 shared bath,53.87,false,226,4.67,348,180,9697
1529082893232742431,47125955,Queens,Astoria,40.766060163440429,-73.911822785949525,Entire rental unit,Entire home/apt,7,1,,1 bath,237.76,false,0,,335,0,0
1005207590507549831,47657014,Queens,Astoria,40.766726509168777,-73.920426471456778,Private room in rental unit,Private room,1,1,,1 shared bath,211.33,false,34,4.82,33,38,8031
1065372627170730644,47864677,Queens,Astoria,40.7747308,-73.9255226,Entire rental unit,Entire home/apt,2,2,2,1 bath,286.67,true,75,4.97,221,255,73101
9510385,49279577,Queens,Astoria,40.76867,-73.91245,Private room in rental unit,Private room,1,,,1 shared bath,102.3,false,59,4.76,365,0,0
50464753,50770601,Queens,Astoria,40.76912,-73.91336,Private room in rental unit,Private room,2,,,1 shared bath,96.8,false,17,4.47,365,0,0
50464835,50770601,Queens,Astoria,40.76881,-73.91418,Private room in rental unit,Private room,1,1,,1 shared bath,85.73,false,33,4.45,365,0,0
47331153,52970439,Queens,Astoria,40.76614,-73.93242,Entire rental unit,Entire home/apt,3,1,,1 bath,98.27,true,70,4.5,129,180,17689
671188401549574869,57642882,Queens,Astoria,40.774856927070957,-73.93460816560669,Entire rental unit,Entire home/apt,6,1,,1 bath,150.83,true,41,4.73,105,255,38462
21110709,59959974,Queens,Astoria,40.774004038202996,-73.924745899482573,Private room in guest suite,Private room,2,2,2,1 private bath,433.75,true,129,4.95,80,77,33399
33660911,61084210,Queens,Astoria,40.76231,-73.91844,Private room in home,Private room,6,3,,1.5 baths,470.5,false,117,5.0,268,0,0
1555796946136303001,61136706,Queens,Astoria,40.77054,-73.92344,Entire townhouse,Entire home/apt,2,2,,1 bath,147.2,false,0,,262,0,0
53135888,61846222,Queens,Astoria,40.75547,-73.92606,Private room in rental unit,Private room,2,1,2,1 shared bath,252.0,true,156,4.94,228,255,64260
680442938388437436,74215453,Queens,Astoria,40.76557,-73.9283,Private room in rental unit,Private room,1,,,1 shared bath,75.74,true,33,4.94,178,255,19314
50595710,74215453,Queens,Astoria,40.76595,-73.92611,Private room in rental unit,Private room,1,,,1 shared bath,64.08,true,32,4.88,307,0,0
1473233942773409871,75268330,Queens,Astoria,40.76698,-73.9121,Private room in rental unit,Private room,5,3,3,2 baths,395.0,true,18,4.94,204,230,90850
13821190,81430151,Queens,Astoria,40.75619,-73.91852,Private room in rental unit,Private room,1,,,0 shared baths,66.93,false,45,4.96,365,0,0
1424631952833700982,81851298,Queens,Astoria,40.75882,-73.9135,Private room in home,Private room,2,1,2,2 shared baths,206.17,true,23,4.91,314,255,52573
1577790572551726381,81851298,Queens,Astoria,40.75935,-73.91143,Private room in rental unit,Private room,1,1,1,2 shared baths,163.0,true,1,5.0,319,13,2119
17367484,84109314,Queens,Astoria,40.76068,-73.90926,Private room in rental unit,Private room,2,1,,1 shared bath,106.19,false,1,5.0,365,0,0
1178358905663976916,85328562,Queens,Astoria,40.7571171619743,-73.915882855653763,Entire rental unit,Entire home/apt,2,1,,1 bath,129.33,false,0,,88,0,0
45809231,86414330,Queens,Astoria,40.7561199,-73.9270381,Private room in rental unit,Private room,2,0,1,1 private bath,167.67,true,189,4.89,82,255,42756
14341397,87835557,Queens,Astoria,40.76628,-73.91045,Private room in rental unit,Private room,2,,,1 private bath,129.8,false,348,4.6,365,0,0
1618195537585703933,88403041,Queens,Astoria,40.7682185,-73.927638,Entire rental unit,Entire home/apt,2,1,,1 bath,158.83,false,0,,37,0,0
1601824972972506362,98236539,Queens,Astoria,40.76266,-73.92083,Private room in rental unit,Private room,2,1,,1 shared bath,92.91,false,0,,364,0,0
16181190,103392673,Queens,Astoria,40.75897,-73.92616,Private room in home,Private room,1,,,1 shared bath,56.5,true,91,4.49,47,60,3390
16204899,103392673,Queens,Astoria,40.75951,-73.9268,Private room in townhouse,Private room,1,,,1 shared bath,71.83,true,151,4.64,32,255,18317
15932054,103392673,Queens,Astoria,40.75836,-73.92828,Private room in townhouse,Private room,1,,,1 shared bath,77.43,true,136,4.7,32,120,9292
16180645,103392673,Queens,Astoria,40.75942,-73.92634,Private room in townhouse,Private room,1,,,1 bath,71.93,true,127,4.57,31,240,17263
1262487468831421679,107211000,Queens,Astoria,40.767866085146508,-73.925409402014267,Private room in home,Private room,2,,,1 shared bath,55.23,true,4,5.0,250,120,6628
1162337451138273333,107211000,Queens,Astoria,40.765995228603416,-73.925729823760491,Private room in home,Private room,3,,,1 shared bath,44.09,true,2,3.0,365,0,0
954409858822364497,108590836,Queens,Astoria,40.768186734744738,-73.931286788392569,Entire rental unit,Entire home/apt,2,,,1 bath,149.37,false,4,5.0,59,60,8962
17347938,108982711,Queens,Astoria,40.756265016808378,-73.91593615929375,Entire rental unit,Entire home/apt,6,3,,1 bath,180.33,true,287,4.98,165,255,45984
13997552,108982711,Queens,Astoria,40.75622,-73.91389,Entire rental unit,Entire home/apt,4,2,,1 bath,213.87,true,366,4.97,279,255,54537
24699045,109327526,Queens,Astoria,40.76354,-73.90878,Private room in bungalow,Private room,2,3,5,2 baths,257.33,false,117,4.48,285,255,65619
23147808,109327526,Queens,Astoria,40.76421,-73.90854,Shared room in rental unit,Shared room,4,,,1 shared bath,219.77,false,0,,270,0,0
902177470076989986,112494186,Queens,Astoria,40.77164,-73.92542,Private room in rental unit,Private room,1,,,1 bath,98.63,false,4,4.75,180,0,0
22676015,116067987,Queens,Astoria,40.75648,-73.92167,Entire rental unit,Entire home/apt,2,1,,1 bath,175.9,false,72,4.89,365,0,0
753925994443114374,116067987,Queens,Astoria,40.7545,-73.92462,Entire rental unit,Entire home/apt,4,2,,1 bath,199.3,false,4,5.0,277,0,0
23727923,116067987,Queens,Astoria,40.75419,-73.92314,Entire rental unit,Entire home/apt,4,2,,1 bath,199.3,false,47,4.81,264,120,23916
22050355,125011763,Queens,Astoria,40.76317,-73.90721,Private room in townhouse,Private room,2,1,2,1 private bath,166.33,true,322,4.92,97,255,42414
1285887172744396690,125993912,Queens,Astoria,40.771959230581849,-73.9275002854832,Entire townhouse,Entire home/apt,2,1,1,1 bath,314.0,true,41,4.95,177,255,80070
35250568,126538085,Queens,Astoria,40.76515,-73.9279,Entire rental unit,Entire home/apt,1,,,1 bath,103.27,true,23,4.61,62,60,6196
52443892,128629269,Queens,Astoria,40.76763,-73.92413,Private room in rental unit,Private room,2,1,1,1 shared bath,202.73,true,124,4.77,282,255,51696
20437726,132042700,Queens,Astoria,40.76139,-73.9243,Private room in home,Private room,1,,,1 shared bath,46.04,true,137,4.88,74,60,2762
30721883,137358866,Queens,Astoria,40.7661,-73.92465,Private room in rental unit,Private room,1,,,1 shared bath,62.47,true,9,4.89,316,180,11245
28632837,137358866,Queens,Astoria,40.76731,-73.92352,Private room in rental unit,Private room,2,,,1 shared bath,60.65,true,10,5.0,364,0,0
42648198,137358866,Queens,Astoria,40.766243788232252,-73.922355448927163,Private room in rental unit,Private room,1,,,1 shared bath,59.64,true,8,4.88,337,0,0
28986807,137358866,Queens,Astoria,40.76834,-73.9242,Private room in rental unit,Private room,1,,,1 shared bath,83.68,true,17,4.82,186,240,20083
46514783,137358866,Queens,Astoria,40.76646,-73.92304,Private room in rental unit,Private room,2,,,1 private bath,91.24,true,0,,318,0,0
1336235867528596008,137734836,Queens,Astoria,40.7681,-73.92718,Private room in rental unit,Private room,2,,,1 shared bath,128.32,false,0,,89,0,0
52381790,137958489,Queens,Astoria,40.76245,-73.91515,Private room in rental unit,Private room,1,2,,1 shared bath,24.63,false,0,,358,0,0
777563851225513973,140241933,Queens,Astoria,40.7549464,-73.91316359999999,Private room in rental unit,Private room,1,,,1 shared bath,88.52,false,0,,365,0,0
37254729,143040555,Queens,Astoria,40.76887,-73.90962,Private room in rental unit,Private room,2,,,1 shared bath,73.03,false,14,4.07,316,60,4382
40930849,145563103,Queens,Astoria,40.75692,-73.92436,Entire rental unit,Entire home/apt,4,2,,1 bath,62.28,false,174,4.76,270,0,0
721135809916651324,145722686,Queens,Astoria,40.76258,-73.90628,Private room in home,Private room,2,,,1 shared bath,57.47,false,14,5.0,239,240,13793
721176041440198098,145722686,Queens,Astoria,40.76067,-73.90447,Private room in home,Private room,1,,,1 shared bath,43.54,false,7,5.0,140,0,0
721171707395016040,145722686,Queens,Astoria,40.76035,-73.9039,Private room in home,Private room,1,,,1 shared bath,53.1,false,3,5.0,248,0,0
1295019599160645328,147146445,Queens,Astoria,40.767893978137529,-73.925772004158418,Private room in home,Private room,2,1,1,1 shared bath,116.0,false,56,4.63,334,255,29580
20933293,150489232,Queens,Astoria,40.76597,-73.92489,Private room in rental unit,Private room,2,,,1 shared bath,54.97,false,445,4.82,256,255,14017
49949089,155968930,Queens,Astoria,40.764178557072988,-73.926377382761572,Entire rental unit,Entire home/apt,8,4,,1 bath,233.29,true,107,4.93,268,240,55990
22346131,156187884,Queens,Astoria,40.75679,-73.92844,Entire guest suite,Entire home/apt,2,1,,1 bath,132.3,true,144,4.85,74,120,15876
1443702761828456737,157832521,Queens,Astoria,40.76817,-73.91244,Entire rental unit,Entire home/apt,2,1,,1 bath,220.55,true,1,5.0,224,60,13233
1087797016521732530,161957507,Queens,Astoria,40.766453546683891,-73.925720170976049,Private room in rental unit,Private room,2,3,,1 bath,63.02,false,1,5.0,147,60,3781
605720639370929870,171543177,Queens,Astoria,40.76003,-73.91614,Private room in rental unit,Private room,2,,,1 shared bath,168.7,,20,4.65,364,0,0
43686536,173369078,Queens,Astoria,40.76566,-73.92427,Entire rental unit,Entire home/apt,4,1,,1 bath,100.45,true,190,4.74,349,60,6027
53373979,177404414,Queens,Astoria,40.76104,-73.92158,Private room in rental unit,Private room,1,,,1 shared bath,82.9,false,67,4.94,270,0,0
23718065,177761074,Queens,Astoria,40.75546,-73.91757,Private room in rental unit,Private room,2,,,1 shared bath,74.15,false,21,4.76,363,0,0
23763367,178237936,Queens,Astoria,40.77238,-73.92517,Entire home,Entire home/apt,2,1,,1 bath,187.6,false,226,4.8,364,60,11256
1081752668837474884,191552674,Queens,Astoria,40.760527872135988,-73.91717081895888,Private room in rental unit,Private room,2,,,2 shared baths,121.55,true,2,2.5,365,0,0
1081774764145429147,191552674,Queens,Astoria,40.761870625881855,-73.9177727795562,Private room in rental unit,Private room,2,1,,2 shared baths,83.15,true,3,5.0,275,120,9978
1142155781946405822,191552674,Queens,Astoria,40.757480450139376,-73.914592552601732,Entire rental unit,Entire home/apt,2,1,,1 bath,107.4,true,0,,364,0,0
34604981,194571019,Queens,Astoria,40.7654,-73.91775,Private room in rental unit,Private room,1,,,1 shared bath,98.47,false,3,5.0,90,0,0
608740663323286889,200239515,Queens,Astoria,40.77165,-73.92649,Private room in home,Private room,1,,,1 shared bath,55.33,false,3,4.67,31,120,6640
608733870146827069,200239515,Queens,Astoria,40.7739,-73.92787,Private room in home,Private room,2,,,1 shared bath,46.47,false,1,4.0,32,0,0
1340527907861815192,200239515,Queens,Astoria,40.771869433627025,-73.926769688986568,Private room in home,Private room,1,,,1 shared bath,53.1,false,1,4.0,31,60,3186
561056459074470843,200625983,Queens,Astoria,40.76077,-73.92516,Private room in home,Private room,2,1,1,1 private bath,216.83,true,109,4.8,283,255,55292
608751764495831252,204704622,Queens,Astoria,40.77171,-73.92806,Private room in home,Private room,2,,,1 shared bath,46.47,false,7,4.57,34,180,8365
608756805445061483,204704622,Queens,Astoria,40.77166,-73.92646,Private room in home,Private room,1,,,1 shared bath,54.23,false,1,4.0,34,0,0
608748589350814821,204704622,Queens,Astoria,40.77332,-73.92834,Private room in home,Private room,2,,,1 shared bath,53.1,false,0,,32,0,0
608754282841359168,204704622,Queens,Astoria,40.77382,-73.927,Private room in home,Private room,1,,,1 shared bath,53.1,false,0,,31,0,0
851418937274147108,205692646,Queens,Astoria,40.7661001,-73.9239036,Entire rental unit,Entire home/apt,2,1,,1 bath,184.38,false,1,5.0,288,60,11063
806060163730588111,205999048,Queens,Astoria,40.759961800000013,-73.9251788,Entire rental unit,Entire home/apt,3,1,,1 bath,132.36,false,67,4.57,300,120,15883
1258294347905673882,209291827,Queens,Astoria,40.763087219873654,-73.9237146278025,Entire rental unit,Entire home/apt,1,1,,1 bath,122.23,true,4,5.0,141,120,14668
29079912,210755291,Queens,Astoria,40.76138,-73.91946,Private room in rental unit,Private room,2,,,1 shared bath,162.63,false,16,4.94,365,0,0
1641297278492973352,224781621,Queens,Astoria,40.7700986,-73.9340373,Entire rental unit,Entire home/apt,3,1,,1 bath,129.68,false,0,,119,0,0
777686245168591491,231452775,Queens,Astoria,40.76383,-73.92411,Private room in rental unit,Private room,2,1,1,1 shared bath,116.0,true,68,4.78,270,255,29580
40400671,237330464,Queens,Astoria,40.7708,-73.92028,Entire rental unit,Entire home/apt,2,1,,1 bath,888.47,false,26,4.92,89,60,53308
1242992636408069849,243115572,Queens,Astoria,40.757235095714108,-73.92898990785929,Entire rental unit,Entire home/apt,4,1,,1 bath,242.14,false,1,5.0,324,0,0
1527653627426361123,263690856,Queens,Astoria,40.7608475023299,-73.917153923284644,Private room in rental unit,Private room,2,1,,2 shared baths,101.35,false,0,,365,0,0
1523825526552956109,263690856,Queens,Astoria,40.76056,-73.91608,Entire rental unit,Entire home/apt,8,4,,2 baths,328.56,false,1,5.0,365,60,19714
1527858156057360553,275691766,Queens,Astoria,40.76551,-73.91104,Entire rental unit,Entire home/apt,7,3,,1 bath,227.36,false,0,,134,0,0
1521433991882012648,275691766,Queens,Astoria,40.765895622168365,-73.9117849164728,Entire rental unit,Entire home/apt,9,3,,1 bath,223.89,false,0,,163,0,0
1536944593744034423,275691766,Queens,Astoria,40.76555,-73.91179,Private room in rental unit,Private room,2,1,,1 shared bath,89.75,false,1,5.0,353,60,5385
1540274436496761723,275691766,Queens,Astoria,40.764607381459015,-73.927856467798392,Entire rental unit,Entire home/apt,4,1,,1 bath,196.65,false,0,,151,0,0
